Timestamp,Campus_Location,Ambient_Temp_C,Activity_Level,Total_Demand_Liters,Day_of_Week,Month,Is_Weekend,Academic_Status,Status_ID
2025-10-18,Central_Canteen,25.9,Low,1095.0,5,10,1,Regular,1
2025-10-19,Girls_Hostel_B,24.3,Medium,1957.8,6,10,1,Regular,1
2025-10-20,Main_Hostel_A,17.1,Medium,1212.0,0,10,0,Regular,1
2025-10-21,Garden_Irrigation,39.7,Low,1450.0,1,10,0,Regular,1
2025-10-22,Boys_Hostel_C,16.2,Low,852.0,2,10,0,Regular,1
2025-10-23,Girls_Hostel_B,20.6,Medium,1302.0,3,10,0,Regular,1
2025-10-24,Central_Library,15.1,Medium,416.0,4,10,0,Regular,1
2025-10-25,Central_Canteen,17.1,Medium,1090.0,5,10,1,Regular,1
2025-10-26,Central_Library,33.9,Low,51.400000000000006,6,10,1,Regular,1
2025-10-27,Academic_Block_1,38.3,Medium,1565.0,0,10,0,Regular,1
2025-10-28,Main_Hostel_A,36.3,High,2202.0,1,10,0,Regular,1
2025-10-29,Girls_Hostel_B,30.9,Medium,1710.0,2,10,0,Regular,1
2025-10-30,Indoor_Stadium,37.5,Low,1345.0,3,10,0,Regular,1
2025-10-31,Central_Canteen,25.2,Medium,1280.0,4,10,0,Regular,1
2025-11-01,Academic_Block_1,19.1,Low,95.0,5,11,1,Exams,0
2025-11-02,Boys_Hostel_C,36.4,Medium,3159.0000000000005,6,11,1,Exams,0
2025-11-03,Indoor_Stadium,36.2,Low,1275.0,0,11,0,Exams,0
2025-11-04,Main_Hostel_A,27.8,Medium,2145.0,1,11,0,Exams,0
2025-11-05,Boys_Hostel_C,34.2,Low,1852.5,2,11,0,Exams,0
2025-11-06,Girls_Hostel_B,24.7,High,2115.0,3,11,0,Exams,0
2025-11-07,Girls_Hostel_B,30.9,High,2557.5,4,11,0,Exams,0
2025-11-08,Main_Hostel_A,30.1,Medium,2817.7500000000005,5,11,1,Exams,0
2025-11-09,Campus_Laundry,21.6,Medium,2403.0,6,11,1,Exams,0
2025-11-10,Central_Library,35.0,Low,575.0,0,11,0,Exams,0
2025-11-11,Campus_Laundry,21.6,Medium,2376.0,1,11,0,Exams,0
2025-11-12,Academic_Block_1,24.8,High,1480.0,2,11,0,Exams,0
2025-11-13,Central_Library,15.3,Medium,580.0,3,11,0,Exams,0
2025-11-14,Central_Library,18.6,High,735.0,4,11,0,Exams,0
2025-11-15,Academic_Block_1,33.1,Medium,150.0,5,11,1,Exams,0
2025-11-16,Central_Library,37.0,Low,59.75,6,11,1,Exams,0
2025-11-17,Academic_Block_1,25.3,Low,985.0,0,11,0,Exams,0
2025-11-18,Girls_Hostel_B,41.0,High,2955.0,1,11,0,Exams,0
2025-11-19,Boys_Hostel_C,30.7,Low,1830.0,2,11,0,Exams,0
2025-11-20,Central_Library,17.1,High,655.0,3,11,0,Exams,0
2025-11-21,Main_Hostel_A,32.6,High,2482.5,4,11,0,Exams,0
2025-11-22,Girls_Hostel_B,28.3,Low,2213.25,5,11,1,Exams,0
2025-11-23,Girls_Hostel_B,26.2,High,2817.7500000000005,6,11,1,Exams,0
2025-11-24,Central_Canteen,32.8,Medium,1495.0,0,11,0,Exams,0
2025-11-25,Campus_Laundry,16.5,Medium,1998.0,1,11,0,Exams,0
2025-11-26,Main_Hostel_A,35.3,Medium,2190.0,2,11,0,Exams,0
2025-11-27,Academic_Block_1,15.9,Medium,1180.0,3,11,0,Exams,0
2025-11-28,Central_Canteen,21.3,Medium,1150.0,4,11,0,Exams,0
2025-11-29,Academic_Block_1,38.2,Medium,163.0,5,11,1,Exams,0
2025-11-30,Campus_Laundry,26.3,High,2808.0,6,11,1,Exams,0
2025-12-01,Academic_Block_1,16.4,Medium,1140.0,0,12,0,Exams,0
2025-12-02,Girls_Hostel_B,18.0,Medium,1725.0,1,12,0,Exams,0
2025-12-03,Academic_Block_1,33.6,Medium,1520.0,2,12,0,Exams,0
2025-12-04,Academic_Block_1,22.3,Medium,1265.0,3,12,0,Exams,0
2025-12-05,Main_Hostel_A,34.3,Medium,2430.0,4,12,0,Exams,0
2025-12-06,Boys_Hostel_C,17.6,Medium,2349.75,5,12,1,Exams,0
2025-12-07,Campus_Laundry,41.1,Low,2358.0,6,12,1,Exams,0
2025-12-08,Boys_Hostel_C,37.3,Medium,2280.0,0,12,0,Exams,0
2025-12-09,Central_Library,15.7,Medium,582.5,1,12,0,Exams,0
2025-12-10,Central_Library,40.9,Medium,840.0,2,12,0,Exams,0
2025-12-11,Central_Library,28.3,High,787.5,3,12,0,Exams,0
2025-12-12,Central_Canteen,26.0,Medium,1405.0,4,12,0,Exams,0
2025-12-13,Academic_Block_1,20.1,Medium,115.0,5,12,1,Exams,0
2025-12-14,Boys_Hostel_C,16.1,High,2720.2500000000005,6,12,1,Exams,0
2025-12-15,Indoor_Stadium,39.7,Medium,1740.0,0,12,0,Exams,0
2025-12-16,Main_Hostel_A,31.8,High,2430.0,1,12,0,Exams,0
2025-12-17,Campus_Laundry,15.6,Low,1314.0,2,12,0,Exams,0
2025-12-18,Indoor_Stadium,29.5,Medium,1405.0,3,12,0,Exams,0
2025-12-19,Girls_Hostel_B,36.2,Low,2025.0,4,12,0,Exams,0
2025-12-20,Boys_Hostel_C,16.5,Medium,2379.0,5,12,1,Exams,0
2025-12-21,Main_Hostel_A,32.4,Low,2184.0,6,12,1,Exams,0
2025-12-22,Central_Canteen,32.0,Medium,1440.0,0,12,0,Exams,0
2025-12-23,Central_Library,20.8,High,747.5,1,12,0,Exams,0
2025-12-24,Indoor_Stadium,34.2,Medium,1425.0,2,12,0,Exams,0
2025-12-25,Central_Canteen,15.5,Low,840.0,3,12,0,Exams,0
2025-12-26,Central_Library,37.3,Medium,837.5,4,12,0,Exams,0
2025-12-27,Central_Library,31.7,High,79.25,5,12,1,Exams,0
2025-12-28,Central_Canteen,31.5,Medium,1360.0,6,12,1,Exams,0
2025-12-29,Central_Canteen,28.0,Low,1165.0,0,12,0,Exams,0
2025-12-30,Indoor_Stadium,30.4,Medium,1405.0,1,12,0,Exams,0
2025-12-31,Campus_Laundry,40.5,High,3528.0,2,12,0,Exams,0
2025-01-01,Main_Hostel_A,27.4,High,1896.0,2,1,0,Regular,1
2025-01-02,Main_Hostel_A,33.1,High,1998.0,3,1,0,Regular,1
2025-01-03,Central_Library,37.5,Medium,670.0,4,1,0,Regular,1
2025-01-04,Indoor_Stadium,15.9,Medium,1030.0,5,1,1,Regular,1
2025-01-05,Boys_Hostel_C,41.2,Medium,2831.4,6,1,1,Regular,1
2025-01-06,Girls_Hostel_B,28.5,Medium,1770.0,0,1,0,Regular,1
2025-01-07,Campus_Laundry,35.0,Low,2349.0,1,1,0,Regular,1
2025-01-08,Central_Canteen,20.6,Medium,1195.0,2,1,0,Regular,1
2025-01-09,Indoor_Stadium,28.5,Low,1045.0,3,1,0,Regular,1
2025-01-10,Central_Canteen,36.6,Medium,1550.0,4,1,0,Regular,1
2025-01-11,Indoor_Stadium,24.4,Medium,1255.0,5,1,1,Regular,1
2025-01-12,Indoor_Stadium,41.2,Medium,1650.0,6,1,1,Regular,1
2025-01-13,Central_Canteen,30.0,Low,1100.0,0,1,0,Regular,1
2025-01-14,Garden_Irrigation,29.2,Low,1225.0,1,1,0,Regular,1
2025-01-15,Academic_Block_1,21.0,High,1325.0,2,1,0,Regular,1
2025-01-16,Central_Canteen,15.8,Medium,1095.0,3,1,0,Regular,1
2025-01-17,Main_Hostel_A,27.6,High,1884.0,4,1,0,Regular,1
2025-01-18,Campus_Laundry,31.3,Medium,2484.0,5,1,1,Regular,1
2025-01-19,Academic_Block_1,33.7,Low,123.5,6,1,1,Regular,1
2025-01-20,Garden_Irrigation,33.9,Low,1150.0,0,1,0,Regular,1
2025-01-21,Girls_Hostel_B,39.7,Low,1812.0,1,1,0,Regular,1
2025-01-22,Garden_Irrigation,16.7,Medium,1055.0,2,1,0,Regular,1
2025-01-23,Academic_Block_1,41.5,Medium,1660.0,3,1,0,Regular,1
2025-01-24,Indoor_Stadium,15.4,Medium,1200.0,4,1,0,Regular,1
2025-01-25,Indoor_Stadium,32.5,Medium,1530.0,5,1,1,Regular,1
2025-01-26,Central_Library,32.8,Low,50.8,6,1,1,Regular,1
2025-01-27,Boys_Hostel_C,26.6,Low,1284.0,0,1,0,Regular,1
2025-01-28,Indoor_Stadium,34.4,Low,1260.0,1,1,0,Regular,1
2025-01-29,Garden_Irrigation,40.2,Medium,1775.0,2,1,0,Regular,1
2025-01-30,Girls_Hostel_B,41.8,Low,1794.0,3,1,0,Regular,1
2025-01-31,Central_Canteen,32.8,Low,1105.0,4,1,0,Regular,1
2025-02-01,Academic_Block_1,40.3,Medium,172.0,5,2,1,Regular,1
2025-02-02,Central_Library,23.2,High,61.400000000000006,6,2,1,Regular,1
2025-02-03,Central_Canteen,33.6,Medium,1455.0,0,2,0,Regular,1
2025-02-04,Central_Library,29.7,High,666.0,1,2,0,Regular,1
2025-02-05,Main_Hostel_A,26.5,Low,1362.0,2,2,0,Regular,1
2025-02-06,Campus_Laundry,37.4,Medium,2997.0,3,2,0,Regular,1
2025-02-07,Boys_Hostel_C,28.7,Low,1272.0,4,2,0,Regular,1
2025-02-08,Central_Canteen,41.2,Medium,1795.0,5,2,1,Regular,1
2025-02-09,Central_Library,27.8,Low,46.2,6,2,1,Regular,1
2025-02-10,Central_Library,29.5,Low,458.0,0,2,0,Regular,1
2025-02-11,Central_Library,31.2,Medium,618.0,1,2,0,Regular,1
2025-02-12,Central_Library,38.7,Medium,706.0,2,2,0,Regular,1
2025-02-13,Garden_Irrigation,17.9,Medium,1165.0,3,2,0,Regular,1
2025-02-14,Central_Library,37.2,High,780.0,4,2,0,Regular,1
2025-02-15,Central_Library,29.0,High,64.0,5,2,1,Regular,1
2025-02-16,Central_Canteen,41.2,Low,1420.0,6,2,1,Regular,1
2025-02-17,Academic_Block_1,37.4,High,1865.0,0,2,0,Regular,1
2025-02-18,Academic_Block_1,23.0,Medium,1365.0,1,2,0,Regular,1
2025-02-19,Garden_Irrigation,29.1,Medium,1375.0,2,2,0,Regular,1
2025-02-20,Main_Hostel_A,33.7,Low,1596.0,3,2,0,Regular,1
2025-02-21,Central_Library,33.1,High,664.0,4,2,0,Regular,1
2025-02-22,Central_Canteen,20.1,High,1390.0,5,2,1,Regular,1
2025-02-23,Indoor_Stadium,31.1,High,1710.0,6,2,1,Regular,1
2025-02-24,Central_Canteen,21.2,High,1495.0,0,2,0,Regular,1
2025-02-25,Main_Hostel_A,37.5,Medium,1824.0,1,2,0,Regular,1
2025-02-26,Academic_Block_1,22.0,Medium,1145.0,2,2,0,Regular,1
2025-02-27,Indoor_Stadium,18.5,Low,830.0,3,2,0,Regular,1
2025-02-28,Girls_Hostel_B,29.7,Low,1320.0,4,2,0,Regular,1
2025-03-01,Academic_Block_1,20.7,Medium,123.5,5,3,1,Regular,1
2025-03-02,Indoor_Stadium,16.1,Medium,1105.0,6,3,1,Regular,1
2025-03-03,Campus_Laundry,26.6,Medium,2241.0,0,3,0,Regular,1
2025-03-04,Girls_Hostel_B,19.7,Medium,1500.0,1,3,0,Regular,1
2025-03-05,Boys_Hostel_C,16.3,High,1452.0,2,3,0,Regular,1
2025-03-06,Indoor_Stadium,15.8,High,1290.0,3,3,0,Regular,1
2025-03-07,Garden_Irrigation,21.0,Low,895.0,4,3,0,Regular,1
2025-03-08,Campus_Laundry,17.6,Medium,2124.0,5,3,1,Regular,1
2025-03-09,Indoor_Stadium,25.3,Medium,1355.0,6,3,1,Regular,1
2025-03-10,Boys_Hostel_C,22.7,Medium,1452.0,0,3,0,Regular,1
2025-03-11,Academic_Block_1,31.0,Low,1145.0,1,3,0,Regular,1
2025-03-12,Academic_Block_1,34.3,Medium,1610.0,2,3,0,Regular,1
2025-03-13,Central_Library,22.5,Low,422.0,3,3,0,Regular,1
2025-03-14,Girls_Hostel_B,41.7,Low,1716.0,4,3,0,Regular,1
2025-03-15,Boys_Hostel_C,35.2,Medium,2605.2000000000003,5,3,1,Regular,1
2025-03-16,Central_Canteen,31.6,Medium,1570.0,6,3,1,Regular,1
2025-03-17,Garden_Irrigation,41.4,Medium,1670.0,0,3,0,Regular,1
2025-03-18,Indoor_Stadium,20.8,Medium,1310.0,1,3,0,Regular,1
2025-03-19,Academic_Block_1,22.7,Low,1010.0,2,3,0,Regular,1
2025-03-20,Central_Canteen,40.1,Medium,1780.0,3,3,0,Regular,1
2025-03-21,Garden_Irrigation,23.0,Medium,1285.0,4,3,0,Regular,1
2025-03-22,Campus_Laundry,39.8,Medium,3024.0,5,3,1,Regular,1
2025-03-23,Boys_Hostel_C,38.9,Medium,2683.2000000000003,6,3,1,Regular,1
2025-03-24,Academic_Block_1,39.9,High,1885.0,0,3,0,Regular,1
2025-03-25,Boys_Hostel_C,25.2,Medium,1620.0,1,3,0,Regular,1
2025-03-26,Central_Library,16.6,Medium,448.0,2,3,0,Regular,1
2025-03-27,Girls_Hostel_B,26.5,Low,1236.0,3,3,0,Regular,1
2025-03-28,Central_Library,36.3,Medium,694.0,4,3,0,Regular,1
2025-03-29,Central_Canteen,35.3,High,1670.0,5,3,1,Regular,1
2025-03-30,Girls_Hostel_B,25.0,High,2480.4,6,3,1,Regular,1
2025-03-31,Indoor_Stadium,15.8,Low,805.0,0,3,0,Regular,1
2025-04-01,Central_Canteen,20.1,Medium,1160.0,1,4,0,Regular,1
2025-04-02,Girls_Hostel_B,21.1,Medium,1332.0,2,4,0,Regular,1
2025-04-03,Indoor_Stadium,30.4,Low,1080.0,3,4,0,Regular,1
2025-04-04,Campus_Laundry,38.6,Medium,3105.0,4,4,0,Regular,1
2025-04-05,Boys_Hostel_C,27.7,Low,1591.2,5,4,1,Regular,1
2025-04-06,Central_Canteen,23.7,Medium,1255.0,6,4,1,Regular,1
2025-04-07,Boys_Hostel_C,31.3,Medium,1782.0,0,4,0,Regular,1
2025-04-08,Girls_Hostel_B,21.0,High,1854.0,1,4,0,Regular,1
2025-04-09,Main_Hostel_A,16.9,Medium,1308.0,2,4,0,Regular,1
2025-04-10,Indoor_Stadium,37.3,Low,1340.0,3,4,0,Regular,1
2025-04-11,Main_Hostel_A,27.0,Low,1260.0,4,4,0,Regular,1
2025-04-12,Central_Canteen,26.8,Low,1155.0,5,4,1,Regular,1
2025-04-13,Girls_Hostel_B,39.1,High,3026.4,6,4,1,Regular,1
2025-04-14,Campus_Laundry,23.6,Medium,2502.0,0,4,0,Regular,1
2025-04-15,Main_Hostel_A,35.3,Medium,1956.0,1,4,0,Regular,1
2025-04-16,Boys_Hostel_C,19.2,Medium,1500.0,2,4,0,Regular,1
2025-04-17,Academic_Block_1,20.8,Low,860.0,3,4,0,Regular,1
2025-04-18,Main_Hostel_A,30.1,Medium,1656.0,4,4,0,Regular,1
2025-04-19,Girls_Hostel_B,30.1,High,2667.6,5,4,1,Regular,1
2025-04-20,Boys_Hostel_C,20.3,Low,1357.2,6,4,1,Regular,1
2025-04-21,Academic_Block_1,36.0,Medium,1495.0,0,4,0,Regular,1
2025-04-22,Main_Hostel_A,15.2,Medium,1290.0,1,4,0,Regular,1
2025-04-23,Garden_Irrigation,41.7,Medium,1650.0,2,4,0,Regular,1
2025-04-24,Campus_Laundry,31.2,Medium,2547.0,3,4,0,Regular,1
2025-04-25,Central_Library,33.6,High,662.0,4,4,0,Regular,1
2025-04-26,Girls_Hostel_B,35.4,Medium,2355.6,5,4,1,Regular,1
2025-04-27,Indoor_Stadium,18.4,Low,945.0,6,4,1,Regular,1
2025-04-28,Main_Hostel_A,16.2,Medium,1446.0,0,4,0,Regular,1
2025-04-29,Indoor_Stadium,33.6,Medium,1635.0,1,4,0,Regular,1
2025-04-30,Academic_Block_1,34.4,High,1875.0,2,4,0,Regular,1
2025-05-01,Academic_Block_1,28.5,Medium,388.5,3,5,0,Vacation,2
2025-05-02,Indoor_Stadium,31.1,Medium,444.0,4,5,0,Vacation,2
2025-05-03,Central_Library,36.5,High,20.52,5,5,1,Vacation,2
2025-05-04,Academic_Block_1,41.0,Medium,53.4,6,5,1,Vacation,2
2025-05-05,Boys_Hostel_C,22.4,Low,311.4,0,5,0,Vacation,2
2025-05-06,Garden_Irrigation,41.4,Medium,1855.0,1,5,0,Vacation,2
2025-05-07,Central_Library,38.0,High,211.2,2,5,0,Vacation,2
2025-05-08,Indoor_Stadium,26.3,Medium,399.0,3,5,0,Vacation,2
2025-05-09,Academic_Block_1,32.9,Medium,424.5,4,5,0,Vacation,2
2025-05-10,Indoor_Stadium,40.2,Low,411.0,5,5,1,Vacation,2
2025-05-11,Central_Library,40.7,Medium,19.5,6,5,1,Vacation,2
2025-05-12,Campus_Laundry,39.1,Medium,882.9,0,5,0,Vacation,2
2025-05-13,Main_Hostel_A,37.3,Low,444.59999999999997,1,5,0,Vacation,2
2025-05-14,Garden_Irrigation,35.4,Medium,1465.0,2,5,0,Vacation,2
2025-05-15,Indoor_Stadium,29.4,Medium,450.0,3,5,0,Vacation,2
2025-05-16,Main_Hostel_A,26.6,Low,410.4,4,5,0,Vacation,2
2025-05-17,Indoor_Stadium,16.4,High,405.0,5,5,1,Vacation,2
2025-05-18,Central_Canteen,20.6,Medium,364.5,6,5,1,Vacation,2
2025-05-19,Indoor_Stadium,19.4,High,405.0,0,5,0,Vacation,2
2025-05-20,Boys_Hostel_C,35.1,Medium,594.0,1,5,0,Vacation,2
2025-05-21,Campus_Laundry,37.4,High,982.8,2,5,0,Vacation,2
2025-05-22,Campus_Laundry,35.2,Low,731.6999999999999,3,5,0,Vacation,2
2025-05-23,Campus_Laundry,32.3,Medium,861.3,4,5,0,Vacation,2
2025-05-24,Central_Library,37.8,Medium,19.139999999999997,5,5,1,Vacation,2
2025-05-25,Indoor_Stadium,15.6,Medium,363.0,6,5,1,Vacation,2
2025-05-26,Boys_Hostel_C,31.4,Low,466.2,0,5,0,Vacation,2
2025-05-27,Main_Hostel_A,30.6,Low,428.4,1,5,0,Vacation,2
2025-05-28,Garden_Irrigation,33.7,Medium,1425.0,2,5,0,Vacation,2
2025-05-29,Indoor_Stadium,34.5,Medium,445.5,3,5,0,Vacation,2
2025-05-30,Main_Hostel_A,22.4,Medium,435.59999999999997,4,5,0,Vacation,2
2025-05-31,Central_Canteen,15.3,Medium,336.0,5,5,1,Vacation,2
2025-06-01,Central_Library,15.1,Low,8.94,6,6,1,Vacation,2
2025-06-02,Main_Hostel_A,37.0,Low,433.8,0,6,0,Vacation,2
2025-06-03,Boys_Hostel_C,40.9,High,702.0,1,6,0,Vacation,2
2025-06-04,Girls_Hostel_B,36.9,High,667.8,2,6,0,Vacation,2
2025-06-05,Girls_Hostel_B,39.5,Low,529.1999999999999,3,6,0,Vacation,2
2025-06-06,Girls_Hostel_B,21.8,Medium,482.4,4,6,0,Vacation,2
2025-06-07,Girls_Hostel_B,41.1,High,938.34,5,6,1,Vacation,2
2025-06-08,Indoor_Stadium,27.8,Medium,417.0,6,6,1,Vacation,2
2025-06-09,Garden_Irrigation,19.2,Low,960.0,0,6,0,Vacation,2
2025-06-10,Central_Library,32.1,High,216.6,1,6,0,Vacation,2
2025-06-11,Academic_Block_1,38.3,Low,420.0,2,6,0,Vacation,2
2025-06-12,Indoor_Stadium,26.0,Medium,397.5,3,6,0,Vacation,2
2025-06-13,Main_Hostel_A,40.8,Medium,576.0,4,6,0,Vacation,2
2025-06-14,Girls_Hostel_B,15.2,Medium,514.8,5,6,1,Vacation,2
2025-06-15,Girls_Hostel_B,24.2,Low,500.76,6,6,1,Vacation,2
2025-06-16,Central_Library,29.3,Medium,183.6,0,6,0,Vacation,2
2025-06-17,Campus_Laundry,20.6,Low,502.2,1,6,0,Vacation,2
2025-06-18,Central_Library,40.8,Low,168.0,2,6,0,Vacation,2
2025-06-19,Girls_Hostel_B,28.1,High,549.0,3,6,0,Vacation,2
2025-06-20,Main_Hostel_A,20.9,Low,302.4,4,6,0,Vacation,2
2025-06-21,Academic_Block_1,20.1,High,39.75,5,6,1,Vacation,2
2025-06-22,Indoor_Stadium,39.8,Medium,478.5,6,6,1,Vacation,2
2025-06-23,Academic_Block_1,40.2,Medium,507.0,0,6,0,Vacation,2
2025-06-24,Girls_Hostel_B,35.1,Low,455.4,1,6,0,Vacation,2
2025-06-25,Garden_Irrigation,16.4,High,1230.0,2,6,0,Vacation,2
2025-06-26,Boys_Hostel_C,34.7,Low,433.8,3,6,0,Vacation,2
2025-06-27,Boys_Hostel_C,41.1,Medium,606.6,4,6,0,Vacation,2
2025-06-28,Academic_Block_1,20.7,Low,27.45,5,6,1,Vacation,2
2025-06-29,Indoor_Stadium,27.6,Medium,388.5,6,6,1,Vacation,2
2025-06-30,Campus_Laundry,31.7,Medium,818.1,0,6,0,Vacation,2
2025-07-01,Boys_Hostel_C,35.8,Medium,1776.0,1,7,0,Regular,1
2025-07-02,Central_Library,27.7,Low,430.0,2,7,0,Regular,1
2025-07-03,Campus_Laundry,22.9,High,2763.0,3,7,0,Regular,1
2025-07-04,Central_Canteen,27.6,High,1660.0,4,7,0,Regular,1
2025-07-05,Indoor_Stadium,39.6,High,1990.0,5,7,1,Regular,1
2025-07-06,Academic_Block_1,19.2,Medium,112.5,6,7,1,Regular,1
2025-07-07,Indoor_Stadium,27.8,High,1570.0,0,7,0,Regular,1
2025-07-08,Girls_Hostel_B,25.3,Medium,1626.0,1,7,0,Regular,1
2025-07-09,Garden_Irrigation,36.4,Low,1205.0,2,7,0,Regular,1
2025-07-10,Campus_Laundry,20.3,Medium,1980.0,3,7,0,Regular,1
2025-07-11,Indoor_Stadium,30.0,Low,1105.0,4,7,0,Regular,1
2025-07-12,Garden_Irrigation,38.1,Low,1235.0,5,7,1,Regular,1
2025-07-13,Indoor_Stadium,27.2,Medium,1490.0,6,7,1,Regular,1
2025-07-14,Central_Library,36.8,Medium,624.0,0,7,0,Regular,1
2025-07-15,Garden_Irrigation,34.6,Medium,1475.0,1,7,0,Regular,1
2025-07-16,Central_Canteen,33.8,Medium,1540.0,2,7,0,Regular,1
2025-07-17,Boys_Hostel_C,35.6,Medium,1776.0,3,7,0,Regular,1
2025-07-18,Campus_Laundry,27.9,High,3078.0,4,7,0,Regular,1
2025-07-19,Main_Hostel_A,21.9,Medium,1989.0,5,7,1,Regular,1
2025-07-20,Girls_Hostel_B,38.7,Low,2262.0,6,7,1,Regular,1
2025-07-21,Indoor_Stadium,30.3,Medium,1335.0,0,7,0,Regular,1
2025-07-22,Girls_Hostel_B,25.9,Low,1386.0,1,7,0,Regular,1
2025-07-23,Central_Canteen,38.6,Medium,1580.0,2,7,0,Regular,1
2025-07-24,Central_Canteen,33.3,Medium,1550.0,3,7,0,Regular,1
2025-07-25,Indoor_Stadium,24.5,Medium,1370.0,4,7,0,Regular,1
2025-07-26,Indoor_Stadium,27.2,High,1460.0,5,7,1,Regular,1
2025-07-27,Central_Canteen,32.3,Low,1105.0,6,7,1,Regular,1
2025-07-28,Boys_Hostel_C,35.5,High,2070.0,0,7,0,Regular,1
2025-07-29,Garden_Irrigation,37.9,Medium,1540.0,1,7,0,Regular,1
2025-07-30,Central_Library,24.1,Medium,532.0,2,7,0,Regular,1
2025-07-31,Central_Canteen,31.3,Medium,1525.0,3,7,0,Regular,1
2025-08-01,Campus_Laundry,23.1,Low,1764.0,4,8,0,Regular,1
2025-08-02,Indoor_Stadium,24.9,High,1530.0,5,8,1,Regular,1
2025-08-03,Central_Library,37.7,Medium,63.6,6,8,1,Regular,1
2025-08-04,Academic_Block_1,34.9,Medium,1510.0,0,8,0,Regular,1
2025-08-05,Main_Hostel_A,19.4,Low,954.0,1,8,0,Regular,1
2025-08-06,Central_Canteen,26.5,Medium,1270.0,2,8,0,Regular,1
2025-08-07,Central_Library,27.8,High,618.0,3,8,0,Regular,1
2025-08-08,Garden_Irrigation,37.0,High,1725.0,4,8,0,Regular,1
2025-08-09,Garden_Irrigation,29.4,Medium,1365.0,5,8,1,Regular,1
2025-08-10,Main_Hostel_A,20.7,Medium,2004.6,6,8,1,Regular,1
2025-08-11,Central_Library,34.1,Low,478.0,0,8,0,Regular,1
2025-08-12,Campus_Laundry,40.2,Medium,3249.0,1,8,0,Regular,1
2025-08-13,Garden_Irrigation,19.3,Medium,1270.0,2,8,0,Regular,1
2025-08-14,Garden_Irrigation,18.0,Low,775.0,3,8,0,Regular,1
2025-08-15,Central_Library,35.8,Low,536.0,4,8,0,Regular,1
2025-08-16,Academic_Block_1,27.8,High,155.5,5,8,1,Regular,1
2025-08-17,Girls_Hostel_B,20.6,Medium,1926.6,6,8,1,Regular,1
2025-08-18,Campus_Laundry,29.9,Medium,2538.0,0,8,0,Regular,1
2025-08-19,Indoor_Stadium,18.1,Low,950.0,1,8,0,Regular,1
2025-08-20,Central_Library,33.5,High,726.0,2,8,0,Regular,1
2025-08-21,Indoor_Stadium,38.1,Medium,1670.0,3,8,0,Regular,1
2025-08-22,Girls_Hostel_B,27.2,Low,1158.0,4,8,0,Regular,1
2025-08-23,Indoor_Stadium,40.9,Medium,1765.0,5,8,1,Regular,1
2025-08-24,Garden_Irrigation,31.8,High,1645.0,6,8,1,Regular,1
2025-08-25,Girls_Hostel_B,33.6,Medium,1902.0,0,8,0,Regular,1
2025-08-26,Indoor_Stadium,15.5,Low,770.0,1,8,0,Regular,1
2025-08-27,Central_Canteen,38.7,High,1850.0,2,8,0,Regular,1
2025-08-28,Girls_Hostel_B,27.3,Low,1296.0,3,8,0,Regular,1
2025-08-29,Academic_Block_1,40.1,Low,1295.0,4,8,0,Regular,1
2025-08-30,Central_Library,39.9,High,75.2,5,8,1,Regular,1
2025-08-31,Campus_Laundry,41.4,High,3303.0,6,8,1,Regular,1
2025-09-01,Girls_Hostel_B,26.7,Low,1140.0,0,9,0,Regular,1
2025-09-02,Campus_Laundry,24.5,Medium,2493.0,1,9,0,Regular,1
2025-09-03,Campus_Laundry,38.9,Low,2430.0,2,9,0,Regular,1
2025-09-04,Campus_Laundry,29.8,Medium,2745.0,3,9,0,Regular,1
2025-09-05,Garden_Irrigation,20.9,Medium,1100.0,4,9,0,Regular,1
2025-09-06,Campus_Laundry,26.9,Low,2097.0,5,9,1,Regular,1
2025-09-07,Campus_Laundry,27.3,Low,1737.0,6,9,1,Regular,1
2025-09-08,Central_Library,39.6,Low,586.0,0,9,0,Regular,1
2025-09-09,Indoor_Stadium,37.2,Medium,1650.0,1,9,0,Regular,1
2025-09-10,Main_Hostel_A,17.2,Medium,1278.0,2,9,0,Regular,1
2025-09-11,Garden_Irrigation,39.7,Low,1345.0,3,9,0,Regular,1
2025-09-12,Central_Canteen,17.4,Medium,1100.0,4,9,0,Regular,1
2025-09-13,Central_Canteen,15.1,High,1380.0,5,9,1,Regular,1
2025-09-14,Central_Canteen,16.1,Medium,1050.0,6,9,1,Regular,1
2025-09-15,Garden_Irrigation,22.4,Medium,1355.0,0,9,0,Regular,1
2025-09-16,Girls_Hostel_B,35.9,Medium,1884.0,1,9,0,Regular,1
2025-09-17,Central_Canteen,28.1,High,1490.0,2,9,0,Regular,1
2025-09-18,Campus_Laundry,26.9,Low,1818.0,3,9,0,Regular,1
2025-09-19,Main_Hostel_A,20.8,Low,996.0,4,9,0,Regular,1
2025-09-20,Academic_Block_1,17.1,Medium,108.5,5,9,1,Regular,1
2025-09-21,Campus_Laundry,37.8,Low,2601.0,6,9,1,Regular,1
2025-09-22,Boys_Hostel_C,15.2,Medium,1260.0,0,9,0,Regular,1
2025-09-23,Campus_Laundry,31.0,Medium,2457.0,1,9,0,Regular,1
2025-09-24,Boys_Hostel_C,20.9,High,1674.0,2,9,0,Regular,1
2025-09-25,Girls_Hostel_B,38.2,Low,1488.0,3,9,0,Regular,1
